LeftEyeRatio,RightEyeRatio,LeftEyeStatus,RightEyeStatus
3.5617273392757425,3.580630535629129,Acik,Acik
3.4988419886935995,3.5165417499907794,Acik,Acik
3.4978618335325633,3.5165417499907794,Acik,Acik
3.680619693199347,3.883792753719765,Acik,Acik
3.904707837344448,3.9938928154111344,Acik,Acik
3.985793247522194,3.9938928154111344,Acik,Acik
3.986301503380156,4.102129667765123,Acik,Kapali
3.987012952731809,3.985793247522194,Acik,Acik
3.8770372224833074,3.9745361934776113,Acik,Acik
3.8770372224833074,3.865202010938866,Acik,Acik
3.849366768843,3.8378927462485604,Acik,Acik
3.7460186896519967,3.8486699697945617,Acik,Acik
3.7729462449389395,3.7729462449389395,Acik,Acik
3.77913542099589,3.8560641552275516,Acik,Acik
3.9658838027429946,4.110960958218893,Acik,Kapali
3.856762292988172,3.9944021041005984,Acik,Acik
3.876345397387434,3.876345397387434,Acik,Acik
3.745340598315128,3.876345397387434,Acik,Acik
3.745340598315128,3.849366768843,Acik,Acik
3.6480580584843976,3.773811676785588,Acik,Acik
3.5608987629529714,3.674281442081275,Acik,Acik
3.5864956182424277,3.6751242423670707,Acik,Acik
3.612092622670977,3.6552013949396907,Acik,Acik
3.5864956182424277,3.6552013949396907,Acik,Acik
3.673625797070649,3.7729462449389395,Acik,Acik
3.6799629171804447,3.7528333554444355,Acik,Acik
3.680619693199347,3.7729462449389395,Acik,Acik
3.7798098966828886,3.772272994013596,Acik,Acik
3.77913542099589,3.8770372224833074,Acik,Acik
3.772272994013596,3.8770372224833074,Acik,Acik
3.876345397387434,3.987012952731809,Acik,Acik
3.673625797070649,3.857659713030487,Acik,Acik
4.398922079773353,4.511322999245382,Kapali,Kapali
4.493687955460196,4.665265896211377,Kapali,Kapali
4.793990563541936,5.006770483805582,Kapali,Kapali
4.8296321582873345,5.006364512983086,Kapali,Kapali
4.304553737540911,4.431378273411315,Kapali,Kapali
3.585855637883057,3.612092622670977,Acik,Acik
3.0233314758446945,3.1774370892879147,Acik,Acik
2.8405900396950954,2.9824733550681573,Acik,Acik
2.766461426358483,2.8832054479073403,Acik,Acik
2.618892732629209,2.7205419449247796,Acik,Acik
2.617573976388787,2.7374169078592376,Acik,Acik
2.5723663284841027,2.670195766182845,Acik,Acik
2.528853404328121,2.639965521483224,Acik,Acik
2.5477972950495023,2.575324630860102,Acik,Acik
2.544293025697094,2.639965521483224,Acik,Acik
2.5268865769470223,2.5930647449636894,Acik,Acik
2.544293025697094,2.639965521483224,Acik,Acik
2.6055691941854233,2.639965521483224,Acik,Acik
2.5915349311734905,2.6203363231775474,Acik,Acik
2.6164673969580168,2.6685986634822827,Acik,Acik
2.5915349311734905,2.639965521483224,Acik,Acik
2.5737842726680693,2.6685986634822827,Acik,Acik
2.5617004317476084,2.575324630860102,Acik,Acik
2.587842991921717,2.6180333001426352,Acik,Acik
2.5617004317476084,2.575324630860102,Acik,Acik
2.6055691941854233,2.6219045418367997,Acik,Acik
2.6055691941854233,2.6235971651228227,Acik,Acik
2.6055691941854233,2.606846621465181,Acik,Acik
2.542791985445562,2.6219045418367997,Acik,Acik
2.587842991921717,2.608552941937333,Acik,Acik
2.5462941874066374,2.608552941937333,Acik,Acik
2.5462941874066374,2.581639956474346,Acik,Acik
2.5414102454012943,2.562106148723954,Acik,Acik
2.6330808483786368,2.7015564180016707,Acik,Acik
2.8168246559596026,2.8955046264489614,Acik,Acik
4.044070528288081,4.0922617627470546,Kapali,Kapali
5.2345009313209605,5.332764530250834,Kapali,Kapali
5.371677037626877,5.508746117201608,Kapali,Kapali
5.622907968044117,5.500271943548924,Kapali,Kapali
5.622907968044117,5.6950053118376225,Kapali,Kapali
5.589716668350233,5.6950053118376225,Kapali,Kapali
5.825757422111257,6.181075090783103,Kapali,Kapali
5.54770567618279,5.65685424949238,Kapali,Kapali
5.590925321084691,5.699670037125841,Kapali,Kapali
5.335656545283886,5.742486115698568,Kapali,Kapali
5.335656545283886,5.294008033696438,Kapali,Kapali
4.916544904005601,5.137898680693017,Kapali,Kapali
5.13678796378425,5.099439145687554,Kapali,Kapali
4.781505366755484,4.946153003112757,Kapali,Kapali
4.645671502659054,4.880128058501539,Kapali,Kapali
4.655573530304714,4.711189111362021,Kapali,Kapali
4.383135074448399,4.587486745706448,Kapali,Kapali
4.394930695870074,4.746347239058752,Kapali,Kapali
4.2618085823691105,4.61163866774783,Kapali,Kapali
4.230940552638606,4.439259738630645,Kapali,Kapali
4.016582899427857,4.461015021475949,Kapali,Kapali
4.135605348415828,4.43889443260186,Kapali,Kapali
4.032716036967181,4.287159185197361,Kapali,Kapali
3.9482959736942735,4.287517289012651,Acik,Kapali
3.9041516363993853,4.319032645019141,Acik,Kapali
3.9331412382471087,4.168290119063518,Acik,Kapali
3.905790572982632,4.299393796601514,Acik,Kapali
3.947377468641115,4.217294977005631,Acik,Kapali
3.934056430708639,4.299275848264753,Acik,Kapali
3.8268741728593327,4.217294977005631,Acik,Kapali
3.69855918280273,4.217294977005631,Acik,Kapali
3.72532532545653,4.230039201850227,Acik,Kapali
3.9069169430639294,4.168175767387459,Acik,Kapali
3.799378410454652,4.104776741862899,Acik,Kapali
3.827961985166373,4.1991646543199055,Acik,Kapali
3.827961985166373,4.1991646543199055,Acik,Kapali
3.934056430708639,4.230039201850227,Acik,Kapali
3.83997745166144,4.104776741862899,Acik,Kapali
3.8123875433234486,4.1991646543199055,Acik,Kapali
3.6996257905303014,4.104776741862899,Acik,Kapali
3.8004740929007785,4.1991646543199055,Acik,Kapali
3.8134869774039175,4.217294977005631,Acik,Kapali
3.905790572982632,4.217294977005631,Acik,Kapali
3.9199278060743428,4.168290119063518,Acik,Kapali
3.9482959736942735,4.168175767387459,Acik,Kapali
3.8268741728593327,4.045189087994547,Acik,Kapali
3.6996257905303014,4.044856209981449,Acik,Kapali
3.69855918280273,4.045189087994547,Acik,Kapali
3.799378410454652,4.217294977005631,Acik,Kapali
3.8123875433234486,4.168290119063518,Acik,Kapali
3.8004740929007785,4.1991646543199055,Acik,Kapali
3.7729865764779924,4.168290119063518,Acik,Kapali
3.7263842718847924,4.1991646543199055,Acik,Kapali
3.6996257905303014,4.1991646543199055,Acik,Kapali
3.6996257905303014,4.091377092842593,Acik,Kapali
3.8134869774039175,4.186287137786897,Acik,Kapali
3.6996257905303014,4.045189087994547,Acik,Kapali
3.615037088424534,4.06162930105463,Acik,Kapali
3.6039461013869003,4.045189087994547,Acik,Kapali
3.6300125551356532,4.061295070178825,Acik,Kapali
3.6300125551356532,4.061295070178825,Acik,Kapali
3.711768338580447,4.014895962173068,Acik,Kapali
3.72532532545653,4.168290119063518,Acik,Kapali
3.7263842718847924,4.075146900679592,Acik,Kapali
3.6996257905303014,4.186287137786897,Acik,Kapali
3.8134869774039175,4.168290119063518,Acik,Kapali
3.6996257905303014,4.168290119063518,Acik,Kapali
3.7263842718847924,4.0748164699669385,Acik,Kapali
3.738472052215792,4.0748164699669385,Acik,Kapali
3.799378410454652,4.287159185197361,Acik,Kapali
3.905790572982632,4.299275848264753,Acik,Kapali
3.9482959736942735,4.1373003913327375,Acik,Kapali
3.8268741728593327,4.186287137786897,Acik,Kapali
3.7263842718847924,4.044856209981449,Acik,Kapali
3.827961985166373,4.168175767387459,Acik,Kapali
3.9069169430639294,4.155163608738484,Acik,Kapali
3.827961985166373,4.168175767387459,Acik,Kapali
3.8268741728593327,4.1991646543199055,Acik,Kapali
3.905790572982632,4.186172292385786,Acik,Kapali
3.8268741728593327,4.186287137786897,Acik,Kapali
4.047348888205955,4.1990511434421816,Kapali,Kapali
4.137341447709768,4.299393796601514,Kapali,Kapali
4.232742678394967,4.406383575701986,Kapali,Kapali
3.8887176931969525,4.168290119063518,Acik,Kapali
3.8268741728593327,4.1991646543199055,Acik,Kapali
3.8410689886553393,4.168175767387459,Acik,Kapali
3.827961985166373,4.044745244555863,Acik,Kapali
3.8410689886553393,4.044745244555863,Acik,Kapali
3.8410689886553393,4.1990511434421816,Acik,Kapali
4.033668034890781,4.168175767387459,Kapali,Kapali
4.062859330393627,4.319032645019141,Kapali,Kapali
4.062859330393627,4.351143098551654,Kapali,Kapali
4.062859330393627,4.351025479426691,Kapali,Kapali
3.934056430708639,4.186287137786897,Acik,Kapali
3.9494183008882224,4.186172292385786,Acik,Kapali
4.076205422175976,4.351025479426691,Kapali,Kapali
3.976664405062557,4.24818965968039,Acik,Kapali
3.9494183008882224,4.217294977005631,Acik,Kapali
3.9623225512317894,4.217294977005631,Acik,Kapali
4.034831282870285,4.3311223360296776,Kapali,Kapali
4.048499371794546,4.38301831383424,Kapali,Kapali
4.0775712915405,4.38301831383424,Kapali,Kapali
4.06401422291994,4.493687955460196,Kapali,Kapali
4.168467594042837,4.3311223360296776,Kapali,Kapali
4.138534593511043,4.438772657244646,Kapali,Kapali
4.137341447709768,4.438772657244646,Kapali,Kapali
4.019427841042555,4.299393796601514,Kapali,Kapali
3.9069169430639294,4.299393796601514,Acik,Kapali
4.138534593511043,4.3311223360296776,Kapali,Kapali
4.019427841042555,4.3311223360296776,Kapali,Kapali
3.9069169430639294,4.3311223360296776,Acik,Kapali
3.9210582531167804,4.299275848264753,Acik,Kapali
3.9351747102257093,4.1990511434421816,Acik,Kapali
3.936495903719449,4.168175767387459,Acik,Kapali
4.019427841042555,4.168175767387459,Kapali,Kapali
3.9082476891824545,4.168175767387459,Acik,Kapali
3.9351747102257093,4.299393796601514,Acik,Kapali
4.168467594042837,4.43889443260186,Kapali,Kapali
3.8410689886553393,4.3311223360296776,Acik,Kapali
3.979095253074231,4.1990511434421816,Acik,Kapali
3.936495903719449,4.1990511434421816,Acik,Kapali
4.020796909818807,4.299275848264753,Kapali,Kapali
4.019427841042555,4.299275848264753,Kapali,Kapali
4.036205598256773,4.3311223360296776,Kapali,Kapali
4.06401422291994,4.331239417122786,Kapali,Kapali
4.036205598256773,4.319032645019141,Kapali,Kapali
4.06401422291994,4.4605255530718555,Kapali,Kapali
3.9507442765176224,4.217294977005631,Acik,Kapali
4.077573965246994,4.319032645019141,Kapali,Kapali
4.106835085634784,4.351143098551654,Kapali,Kapali
4.186814035123352,4.611512153374797,Kapali,Kapali
4.094552278549481,4.61163866774783,Kapali,Kapali
4.345200712368674,4.587486745706448,Kapali,Kapali
4.228879805340248,4.611512153374797,Kapali,Kapali
4.327583247806902,4.773101716913228,Kapali,Kapali
4.4511450115697775,4.74647745256035,Kapali,Kapali
4.185408828158072,4.611512153374797,Kapali,Kapali
4.2168590742979175,4.553632156845943,Kapali,Kapali
4.429524766289541,4.773101716913228,Kapali,Kapali
4.595659619276055,4.909516850434265,Kapali,Kapali
4.429524766289541,4.74647745256035,Kapali,Kapali
4.31299467619925,4.621468129007977,Kapali,Kapali
4.396661097156049,4.781634622830841,Kapali,Kapali
4.2142829752491835,4.655573530304714,Kapali,Kapali
4.49925537940137,4.851949004997392,Kapali,Kapali
4.661699373408257,4.887106216294554,Kapali,Kapali
4.513825004578153,5.098499285104608,Kapali,Kapali
4.718443664857768,5.025663581031685,Kapali,Kapali
4.596965963531707,5.025663581031685,Kapali,Kapali
4.397699011107068,4.851821622148947,Kapali,Kapali
4.595659619276055,4.887106216294554,Kapali,Kapali
4.547028430387771,4.851821622148947,Kapali,Kapali
4.715970037602649,4.989777348147398,Kapali,Kapali
4.717083330391529,4.989777348147398,Kapali,Kapali
4.545939568082232,4.87954915950234,Kapali,Kapali
4.547028430387771,4.989378639093652,Kapali,Kapali
4.717083330391529,5.174556428990273,Kapali,Kapali
4.547028430387771,4.989245728995224,Kapali,Kapali
4.667912998836405,4.989378639093652,Kapali,Kapali
4.496602307788679,5.136649107283386,Kapali,Kapali
4.86825162626124,5.588942017818379,Kapali,Kapali
4.684316791589498,5.212735419753056,Kapali,Kapali
4.529621093304416,5.019425352815122,Kapali,Kapali
5.33451949888004,5.736229783574216,Kapali,Kapali
4.94940847933387,5.41798626460041,Kapali,Kapali
5.508746117201608,5.942091209088903,Kapali,Kapali
5.096184677373452,5.5073691367705,Kapali,Kapali
4.775065444577697,5.059477700982738,Kapali,Kapali
4.739725730461626,5.33450307685009,Kapali,Kapali
4.482087561716202,4.781505366755484,Kapali,Kapali
4.096682246631321,4.445299063132171,Kapali,Kapali
4.222763404363399,4.4779850856552015,Kapali,Kapali
4.324834854645788,4.784374975107932,Kapali,Kapali
4.271705104878214,4.592393691481585,Kapali,Kapali
4.159326868617085,4.445299063132171,Kapali,Kapali
4.158055203688748,4.655449512309506,Kapali,Kapali
4.158055203688748,4.655573530304714,Kapali,Kapali
4.2032117899772405,4.5046522498292685,Kapali,Kapali
4.033906071048909,4.338949116815607,Kapali,Kapali
4.320928100766768,4.689923353569401,Kapali,Kapali
4.188009440882754,4.6895540149488,Kapali,Kapali
4.189042482844609,4.655449512309506,Kapali,Kapali
4.220030076451334,4.723412278912565,Kapali,Kapali
3.9872113158513707,4.370503851014801,Acik,Kapali
3.9460958370202825,4.4022880893080805,Acik,Kapali
3.9472848922364108,4.274046603737803,Acik,Kapali
3.9778610885236354,4.373864774922395,Acik,Kapali
4.222763404363399,4.854090555598568,Kapali,Kapali
4.224470836229533,4.727584691207843,Kapali,Kapali
4.255426400039584,4.57615988753008,Kapali,Kapali
4.096682246631321,4.57615988753008,Kapali,Kapali
4.253731393639092,4.577168795593068,Kapali,Kapali
4.253731393639092,4.761351436603963,Kapali,Kapali
4.110021906488247,4.437129568976005,Kapali,Kapali
4.1584020599633815,4.437687382740101,Kapali,Kapali
4.237132148814868,4.57808956985215,Kapali,Kapali
4.022376025531494,4.210310384343793,Kapali,Kapali
3.911521443121589,4.210310384343793,Acik,Kapali
3.6099853952777217,3.9007195980869516,Acik,Acik
3.4700957900576808,3.7104233423304063,Acik,Acik
3.3631841417539676,3.6373854962606917,Acik,Acik
3.447297939065406,3.711406176777013,Acik,Acik
3.290558885322944,3.5152425803310186,Acik,Acik
3.647844582589917,3.9071013778081816,Acik,Acik
3.6213596087766513,3.8072909084294606,Acik,Acik
3.4919379394898193,3.7311706331082015,Acik,Acik
3.3810013910536703,3.6225720684573264,Acik,Acik
3.1885904022491895,3.320247882469843,Acik,Acik
3.3810013910536703,3.5257004946774178,Acik,Acik
3.918849646303819,4.039017465385757,Acik,Kapali
4.1556962498184005,4.181409185526024,Kapali,Kapali
4.065682941127822,4.437094193055719,Kapali,Kapali
3.947750187590922,4.121998467890861,Acik,Kapali
3.962675137097117,4.152226343367782,Acik,Kapali
3.5274737302170656,3.6899570004190814,Acik,Acik
3.180790196391212,3.513581086524495,Acik,Acik
2.998201462127702,3.229437767272026,Acik,Acik
2.936634165966047,3.0872249162867367,Acik,Acik
2.9999999999999996,3.2196780934925266,Acik,Acik
3.09351146369427,3.2428026526684173,Acik,Acik
3.1067879406522523,3.2307214326849283,Acik,Acik
2.9590685298709287,3.182888626600282,Acik,Acik
2.9606679235692646,3.1842823943736787,Acik,Acik
3.10844340179544,3.2514912151121087,Acik,Acik
2.9771413783219725,3.2514912151121087,Acik,Acik
2.937935587660386,3.1159335803241928,Acik,Acik
2.805222027887866,2.9833349189133758,Acik,Acik
2.7814540237951957,2.953433980509421,Acik,Acik
2.5966317777765098,2.7579442299260735,Acik,Acik
2.7150181453190627,2.8599917744284613,Acik,Acik
2.7105375035368686,2.8366732854643577,Acik,Acik
2.6494756430793993,2.7544617660436326,Acik,Acik
2.5855208436187254,2.736137764166608,Acik,Acik
2.627762224414242,2.7544617660436326,Acik,Acik
2.6329975238419108,2.804089406375182,Acik,Acik
2.658191955868002,2.7892322445005306,Acik,Acik
2.6280872927717196,2.752800987927168,Acik,Acik
2.7034041800263497,2.8382810671352465,Acik,Acik
2.8463598620879864,2.998298837402194,Acik,Acik
3.275723343509368,3.4651026559374785,Acik,Acik
4.7746607859527606,4.983520400119395,Kapali,Kapali
4.809363104902879,4.983520400119395,Kapali,Kapali
4.5227165904982005,4.727584691207843,Kapali,Kapali
4.310073107334922,4.53151778826328,Kapali,Kapali
3.527003676682256,3.7463495746039417,Acik,Acik
3.125445539210354,3.3993463423951895,Acik,Acik
3.0135466504824753,3.1781184183763056,Acik,Acik
2.9062492479374464,3.1331214170737773,Acik,Acik
2.841240850869488,3.048019547605218,Acik,Acik
2.841240850869488,3.0707325939744585,Acik,Acik
2.861847469759865,3.090109230379937,Acik,Acik
2.861847469759865,3.028356017865167,Acik,Acik
2.7566660880114005,3.028356017865167,Acik,Acik
2.7704644350938477,3.026732745240503,Acik,Acik
2.8309035376080107,3.028356017865167,Acik,Acik
2.794690864783254,2.9674751733402327,Acik,Acik
2.788623237075891,2.9741951463115113,Acik,Acik
2.8511434480315248,2.9876644214364076,Acik,Acik
2.788623237075891,3.0473471719390273,Acik,Acik
2.844701501230633,2.9876644214364076,Acik,Acik
2.755695312491949,2.9089766431530686,Acik,Acik
2.8179059706466325,3.026732745240503,Acik,Acik
2.9866070759777927,3.1317121224409927,Acik,Acik
4.16082924427331,4.373864774922395,Kapali,Kapali
4.714467646680223,4.819169040810089,Kapali,Kapali
4.302223586594106,4.608845082171127,Kapali,Kapali
3.877524983800878,4.134590050499577,Acik,Kapali
3.3453963047907873,3.6412542086704707,Acik,Acik
3.1075331526923353,3.3084897746727577,Acik,Acik
3.03387380157818,3.2342664310894054,Acik,Acik
3.03387380157818,3.163280174662787,Acik,Acik
2.97035013355785,3.0874039575387644,Acik,Acik
2.941262025871329,3.110197282737298,Acik,Acik
3.02576675154256,3.1561343271975764,Acik,Acik
2.829034278799496,2.942758749851755,Acik,Acik
2.9456385637654012,3.1219912344996557,Acik,Acik
2.8796962225338496,3.0593815130666897,Acik,Acik
2.959610393328385,3.111616321757712,Acik,Acik
2.947144534310904,3.1575944510224248,Acik,Acik
3.002263419162247,3.228062173431225,Acik,Acik
3.0989955767805895,3.2321555142493814,Acik,Acik
3.0297709806389572,3.211716355972226,Acik,Acik
3.021674894070119,3.3063072326347975,Acik,Acik
3.0957851625338955,3.3139205892916546,Acik,Acik
3.0950438247962633,3.3754160928372543,Acik,Acik
3.249373319009703,3.451787017667983,Acik,Acik
4.085177994320812,4.377609112113773,Kapali,Kapali
4.8071564688129165,4.916426547808886,Kapali,Kapali
4.799608485151498,4.922640110886664,Kapali,Kapali
4.980017874936001,5.117852276504203,Kapali,Kapali
4.722968481119093,4.679614287415994,Kapali,Kapali
4.394567905293512,4.714045207910316,Kapali,Kapali
4.062137557796577,4.3240758617637365,Kapali,Kapali
3.8967357308679755,4.08713076827812,Acik,Kapali
3.671848241988647,3.968168362513958,Acik,Acik
3.631805001651756,3.8786651468384887,Acik,Acik
3.7755308713071587,3.9173241066765097,Acik,Acik
3.4285265815723154,3.644132677372907,Acik,Acik
3.6619875890473503,3.812988993608815,Acik,Acik
3.838029716274262,3.9153784848013458,Acik,Acik
3.9233317315947716,4.112435249069196,Acik,Kapali
3.9321789261228726,4.018539411755397,Acik,Kapali
3.9321789261228726,4.222563548184318,Acik,Kapali
3.8757646631520246,4.208819765982573,Acik,Kapali
3.846404501116191,4.207907394612936,Acik,Kapali
4.106991182494563,4.334539801884122,Kapali,Kapali
3.953509427606215,4.209934618026105,Acik,Kapali
3.910885145901678,4.180749806192607,Acik,Kapali
4.093263696893677,4.178708424329597,Kapali,Kapali
4.509034105522023,4.513825004578153,Kapali,Kapali
4.255528044263942,4.515071995875889,Kapali,Kapali
4.156204814676301,4.374972527386271,Kapali,Kapali
4.156204814676301,4.515071995875889,Kapali,Kapali
4.014205195496148,4.257854629664902,Kapali,Kapali
4.169334415415749,4.34398346079866,Kapali,Kapali
3.926360784858612,4.134747554453089,Acik,Kapali
4.155163608738484,4.422069092961294,Kapali,Kapali
4.15527931117105,4.374972527386271,Kapali,Kapali
3.9852736098118577,4.374972527386271,Acik,Kapali
3.9146177440346923,4.122381266180297,Acik,Kapali
3.7905144769542827,4.152901037915149,Acik,Kapali
3.7279841541587233,4.035798710649072,Acik,Kapali
3.8434730714830767,4.1640191875148,Acik,Kapali
3.832617971532401,4.062862207246081,Acik,Kapali
3.94382482701902,4.3207045907226105,Acik,Kapali
3.955655483030491,4.062862207246081,Acik,Kapali
3.9146177440346923,4.062862207246081,Acik,Kapali
3.9561979406903727,4.150434822403198,Acik,Kapali
3.9269072892505497,4.257854629664902,Acik,Kapali
4.124621194728069,4.374972527386271,Kapali,Kapali
4.6874574399076705,4.914900812834375,Kapali,Kapali
4.836244591102319,4.887485596006835,Kapali,Kapali
4.702791724071989,4.922640110886664,Kapali,Kapali
4.138221718712473,4.389770737166008,Kapali,Kapali
3.4834503340091127,3.863851936140112,Acik,Acik
3.0416641411069647,3.3227046189708216,Acik,Acik
2.874218629133629,3.221272704502807,Acik,Acik
2.951670637209002,3.2227223020889517,Acik,Acik
2.7968441220284834,3.087687524194998,Acik,Acik
2.7981938303558698,2.9006468222245534,Acik,Acik
2.759874606686075,2.959455719340514,Acik,Acik
2.777891171418297,2.8652717486045134,Acik,Acik
2.6566649650958665,2.8652717486045134,Acik,Acik
2.670215857206553,2.8603575104496435,Acik,Acik
2.6397267247902416,2.759504893388879,Acik,Acik
2.5937501845014754,2.7105095849480954,Acik,Acik
2.5984232293236076,2.7105095849480954,Acik,Acik
2.5999999999999996,2.7105095849480954,Acik,Acik
2.5819677335414513,2.706359078682606,Acik,Acik
2.53182766476823,2.6614892741092566,Acik,Acik
2.5593254991854377,2.7105095849480954,Acik,Acik
2.5803799440659327,2.6594711664625925,Acik,Acik
2.5789183143580074,2.706359078682606,Acik,Acik
2.5577294120335154,2.692139028943271,Acik,Acik
2.5346694445811395,2.6814304123417974,Acik,Acik
2.5803799440659327,2.6453784161843847,Acik,Acik
2.5577294120335154,2.7124592527478066,Acik,Acik
2.5125786957617793,2.6634036816309354,Acik,Acik
2.562337559825364,2.6594711664625925,Acik,Acik
2.5362291069391114,2.6123595945159988,Acik,Acik
2.5169466746661397,2.706359078682606,Acik,Acik
2.5639365225768125,2.6453784161843847,Acik,Acik
2.470526413749711,2.5983814759223183,Acik,Acik
2.5362291069391114,2.6634036816309354,Acik,Acik
2.5639365225768125,2.6453784161843847,Acik,Acik
2.5125786957617793,2.6634036816309354,Acik,Acik
2.5169466746661397,2.6434509546590044,Acik,Acik
2.5639365225768125,2.621537529083542,Acik,Acik
2.4780815580342637,2.5983814759223183,Acik,Acik
2.4905441209354646,2.6180867389352924,Acik,Acik
2.51851731236949,2.625413952421951,Acik,Acik
2.4905441209354646,2.5983814759223183,Acik,Acik
2.4905441209354646,2.627354646159984,Acik,Acik
2.5125786957617793,2.609332402546285,Acik,Acik
2.4746731764987855,2.5806779103866027,Acik,Acik
2.4746731764987855,2.627354646159984,Acik,Acik
2.53182766476823,2.5787716943879793,Acik,Acik
2.51851731236949,2.5787716943879793,Acik,Acik
2.5346694445811395,2.5806779103866027,Acik,Acik
2.5346694445811395,2.627354646159984,Acik,Acik
2.5639365225768125,2.6234753573875387,Acik,Acik
2.562337559825364,2.609332402546285,Acik,Acik
2.4746731764987855,2.5787716943879793,Acik,Acik
2.5169466746661397,2.609332402546285,Acik,Acik
2.514146607736999,2.561056452381373,Acik,Acik
2.51851731236949,2.5806779103866027,Acik,Acik
2.4879007061971947,2.5750979378333794,Acik,Acik
2.4879007061971947,2.5806779103866027,Acik,Acik
2.4920766315847707,2.5787716943879793,Acik,Acik
2.4920766315847707,2.532139169189594,Acik,Acik
2.445463988213087,2.596690761425274,Acik,Acik
2.4879007061971947,2.535626698965844,Acik,Acik
2.4510552583755643,2.553021211182414,Acik,Acik
2.449429510663103,2.5806779103866027,Acik,Acik
2.489551988205647,2.554999902602168,Acik,Acik
2.4920766315847707,2.6003953233236388,Acik,Acik
2.4424222221317917,2.5723824769973938,Acik,Acik
2.489551988205647,2.5983814759223183,Acik,Acik
2.5718687336923276,2.673748106261348,Acik,Acik
2.6670468098875553,2.852805564317142,Acik,Acik
3.057577552214314,3.3695763158966767,Acik,Acik
3.22286720156645,3.463483978798464,Acik,Acik
3.148702816043995,3.525938384323378,Acik,Acik
3.209815847035977,3.615469764998958,Acik,Acik
3.2630081554023462,3.684052387369452,Acik,Acik
3.247650395457053,3.5759768762492055,Acik,Acik
3.2909752879583043,3.6831829032689085,Acik,Acik
3.381124073440666,3.6831829032689085,Acik,Acik
3.381124073440666,3.6558343172469048,Acik,Acik
3.275723343509368,3.629848579726677,Acik,Acik
3.3681958488608736,3.755376526109313,Acik,Acik
3.2998809882976823,3.6558343172469048,Acik,Acik
3.2998809882976823,3.656515658597107,Acik,Acik
3.381124073440666,3.7546767633975633,Acik,Acik
3.2998809882976823,3.782764770549355,Acik,Acik
3.381124073440666,3.755376526109313,Acik,Acik
3.36973804238959,3.782764770549355,Acik,Acik
3.4525873871669646,3.7977841262363516,Acik,Acik
3.464848430197663,3.782070075243722,Acik,Acik
3.4902377252907417,3.9041516363993853,Acik,Acik
3.464848430197663,3.998007053856279,Acik,Acik
3.554496476410813,3.9041516363993853,Acik,Acik
3.4794561767330876,4.016055837226653,Acik,Kapali
3.5561239712803943,3.968521270426241,Acik,Acik
3.5428839985281804,3.968521270426241,Acik,Acik
3.5561239712803943,3.997482429206172,Acik,Acik
3.4918126378801464,3.8584181939696363,Acik,Acik
3.5428839985281804,4.026443632058898,Acik,Kapali
3.567211796347394,3.997482429206172,Acik,Acik
3.6362156229986553,3.997482429206172,Acik,Acik
3.491011624466777,4.084986060087735,Acik,Kapali
3.634551473402377,4.061586520254299,Acik,Kapali
3.623809357722765,3.947581853442251,Acik,Acik
3.6875153581685085,4.091226843209877,Acik,Kapali
3.611468486133379,4.061586520254299,Acik,Kapali
3.5428839985281804,4.091226843209877,Acik,Kapali
3.714735051867927,4.091226843209877,Acik,Kapali
3.6195091189747433,4.061586520254299,Acik,Kapali
3.7164359150644137,4.182464614510318,Acik,Kapali
3.6213596087766513,4.090904652853037,Acik,Kapali
3.6213596087766513,4.061153792091953,Acik,Kapali
3.611468486133379,4.151937308172801,Acik,Kapali
3.8382233862669586,4.182464614510318,Acik,Kapali
3.7328184973199456,4.151825073934113,Acik,Kapali
3.8382233862669586,4.307163215492848,Acik,Kapali
3.7328184973199456,4.151937308172801,Acik,Kapali
3.705466297307328,4.177206794470868,Acik,Kapali
3.8083551037622665,4.275492897731871,Acik,Kapali
3.782026864081536,4.092900955959491,Acik,Kapali
3.8101246646729194,4.151937308172801,Acik,Kapali
3.86708635104946,4.415224164831416,Acik,Kapali
4.098052636890487,4.383367356073745,Kapali,Kapali
4.223929942413326,4.522747905729937,Kapali,Kapali
4.223929942413326,4.714158388909551,Kapali,Kapali
4.192520449893152,4.714158388909551,Kapali,Kapali
4.22217155895723,4.714158388909551,Kapali,Kapali
4.217982233529096,4.560701700396552,Kapali,Kapali
4.217982233529096,4.7164734655481215,Kapali,Kapali
4.22217155895723,4.7132670149676175,Kapali,Kapali
4.216436292061704,4.679525529759771,Kapali,Kapali
4.321753732154453,4.7132670149676175,Kapali,Kapali
4.321753732154453,4.842108572116545,Kapali,Kapali
4.614399519637335,4.843302958473467,Kapali,Kapali
4.735823113836992,5.145347497577523,Kapali,Kapali
4.777397765705165,5.054325562975907,Kapali,Kapali
4.612945728347877,5.053097377198294,Kapali,Kapali
4.61455497822475,4.8791303114798055,Kapali,Kapali
4.462704374824603,4.8791303114798055,Kapali,Kapali
4.429218613716181,4.832764385060918,Kapali,Kapali
4.461925585617149,4.83159003797735,Kapali,Kapali
4.430867214176354,4.832764385060918,Kapali,Kapali
4.290922120580769,4.715304193522935,Kapali,Kapali
4.463586359946718,4.672278745884634,Kapali,Kapali
4.464340609614334,4.86825162626124,Kapali,Kapali
4.499208089448084,4.914958020098607,Kapali,Kapali
4.353257940997144,4.8791303114798055,Kapali,Kapali
4.650989928721967,4.843302958473467,Kapali,Kapali
